gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Tomm6	0.005207463351482478	-5.263779949980368	0.16	0.341	1	0.003047041754728845	-3.3981091213600187	0.113	0.186	1	2.2940150221539856e-4	-2.028422613114981	0.104	0.221	1	1.1037516080318014e-6	-1.1330326263065214	0.057	0.161	0.024737281039208733	0.005207463351482478	4.414999122526914e-6
Dazap1	0.005215359817670004	-10.67058624182846	0.54	0.637	1	1.1547341517284396e-5	-13.26174090511547	0.325	0.433	0.25879901808537786	8.131334198940476e-5	-20.66092270922292	0.429	0.499	1	3.7058206080242135e-5	-19.451545467873	0.315	0.403	0.8305485146703867	0.005215359817670004	4.61885660287198e-5
Ube2a	0.005233486581896175	-10.498050137301657	0.56	0.677	1	1.0186246085682856e-9	-9.056285454501811	0.225	0.4	2.2829414727232416e-5	4.7475030553752445e-6	-11.534660781072997	0.364	0.485	0.10640103847706998	5.75728212565504e-4	-7.219759325433845	0.339	0.4	1	0.005233486581896175	4.0744984280475686e-9
Rsl1d1	0.005482870482764347	-51.040647875768215	0.5	0.652	1	3.3293166516633896e-4	-41.014367774874216	0.316	0.394	1	2.0368653746801586e-7	-55.85489676022267	0.305	0.473	0.004565022677733171	1.0264527272871026e-6	-43.627533273317255	0.319	0.419	0.023004858523958543	0.005482870482764347	8.14745900942864e-7
Nudt5	0.005484664547824954	-14.664759513835179	0.38	0.544	1	2.940800578185649e-7	-22.931839984717094	0.147	0.285	0.006590922255829677	1.2868961559482456e-6	-42.84946032695813	0.234	0.391	0.02884191664711208	3.829450189375826e-6	-15.234021671923351	0.198	0.305	0.085825637644291	0.005484664547824954	1.176319712375879e-6
Dtnbp1	0.00556620841839849	-5.540065166848992	0.18	0.375	1	7.320825346689032e-4	-6.65087225563424	0.121	0.206	1	1.70123474440957e-7	-13.0158431037629	0.11	0.293	0.0038128073091707286	4.559923139446568e-6	-7.4520065166642	0.101	0.201	0.10219699740127648	0.00556620841839849	6.804937241118683e-7
Stub1	0.005611248447498725	-12.43040266256284	0.28	0.484	1	0.0015968181908658512	-22.962413844932726	0.225	0.307	1	1.386594660828411e-4	-16.808536348039084	0.299	0.417	1	3.1859244866568856e-4	-15.11860639834333	0.285	0.363	1	0.005611248447498725	5.54522516309504e-4
Pole3	0.005635362085684927	-3.8954399417916648	0.2	0.375	1	4.8731078114936e-7	-5.782989812557805	0.087	0.218	0.010921609227119456	2.6003374857574883e-6	-11.34991817630258	0.136	0.296	0.05827876373079683	5.373358543678557e-7	-4.912132822960285	0.097	0.213	0.012042771168092381	0.005635362085684927	1.9492416997671205e-6
Gsr	0.005644559272006412	-13.190772432265419	0.22	0.399	1	1.3727808954506991e-5	-7.193513082765368	0.039	0.137	0.3076676542884107	1.7407950896858234e-5	-3.382124323927565	0.058	0.193	0.39014699550038673	8.89126908982738e-6	-5.722969044899608	0.054	0.143	0.19927112284121126	0.005644559272006412	3.556460203412493e-5
Glrx3	0.005658890882324934	-28.749183805462273	0.58	0.677	1	4.596127063809411e-4	-29.19680738011857	0.394	0.466	1	0.0012838719842934963	-36.653697727671606	0.526	0.543	1	3.949633727561465e-4	-48.9864662321497	0.44	0.487	1	0.005658890882324934	0.0015789177610562668
